month,credit_amount,credit_term,age,sex,education,product_type,having_children_flg,region,income,family_status,phone_operator,is_client,bad_client_target
5,0.006756756756756757,0.2727272727272727,0.375,female,Higher education,Computers,0,2,0.075,Another,1,0,0
5,0.46959459459459457,0.030303030303030304,0.19444444444444442,male,Higher education,Tourism,1,2,0.125,Another,3,1,0
5,0.052364864864864864,0.2727272727272727,0.02777777777777779,male,Secondary special education,Construction Materials,0,2,0.027500000000000004,Another,3,1,0
5,0.06081081081081081,0.2727272727272727,0.06944444444444442,female,Secondary special education,Cell phones,0,2,0.05,Another,4,1,0
5,0.016891891891891893,0.09090909090909091,0.06944444444444442,female,Secondary special education,Household appliances,1,2,0.1875,Another,0,1,0
5,0.13513513513513514,0.36363636363636365,0.13888888888888884,female,Higher education,Fitness,0,0,0.225,Another,3,0,0
5,0.033783783783783786,0.2727272727272727,0.04166666666666663,female,Secondary special education,Computers,0,2,0.0375,Another,3,1,0
5,0.043918918918918914,0.2727272727272727,0.18055555555555552,female,Secondary special education,Household appliances,0,2,0.05,Another,1,1,0
5,0.008445945945945946,0.09090909090909091,0.26388888888888884,male,Secondary special education,Clothing,1,2,0.05,Another,0,0,0
5,0.0912162162162162,0.21212121212121213,0.29166666666666663,female,Secondary special education,Computers,1,0,0.15000000000000002,Another,0,0,0
5,0.0152027027027027,0.2727272727272727,0.3472222222222222,female,Secondary special education,Cell phones,1,0,0.125,Another,1,0,0
5,0.06081081081081081,0.2727272727272727,0.013888888888888895,male,Secondary education,Cell phones,0,2,0.030000000000000002,Married,0,1,0
5,0.02364864864864865,0.09090909090909091,0.48611111111111105,male,Secondary special education,Household appliances,0,2,0.030000000000000002,Another,3,1,0
5,0.08277027027027026,0.0,0.055555555555555525,male,Secondary special education,Cell phones,1,2,0.0375,Another,0,1,0
5,0.03209459459459459,0.6363636363636364,0.2777777777777778,male,Secondary special education,Household appliances,1,2,0.025000000000000005,Another,0,0,0
5,0.03209459459459459,0.21212121212121213,0.2361111111111111,male,Secondary special education,Cell phones,1,2,0.0975,Another,1,1,0
5,0.03547297297297297,0.4545454545454545,0.7638888888888888,male,Secondary education,Household appliances,0,2,0.030000000000000002,Another,1,1,0
5,0.10135135135135134,0.2727272727272727,0.1111111111111111,female,Higher education,Cell phones,0,2,0.0675,Another,0,1,0
5,0.17567567567567569,0.36363636363636365,0.20833333333333331,female,Higher education,Tourism,1,2,0.1,Another,0,1,0
5,0.02364864864864865,0.09090909090909091,0.09722222222222221,female,Secondary special education,Cell phones,0,2,0.027500000000000004,Another,0,1,1
5,0.11148648648648649,0.2727272727272727,0.33333333333333326,female,Secondary education,Cell phones,0,2,0.0425,Another,1,1,0
5,0.07601351351351351,0.9999999999999999,0.29166666666666663,male,Secondary special education,Household appliances,0,2,0.075,Another,3,1,0
5,0.021959459459459457,0.09090909090909091,0.055555555555555525,female,Secondary education,Audio & Video,1,2,0.05,Married,0,0,0
5,0.07939189189189189,0.2727272727272727,0.5,male,Secondary special education,Computers,0,2,0.06,Married,2,1,0
5,0.06756756756756757,0.4545454545454545,0.33333333333333326,female,Secondary education,Cell phones,1,2,0.0625,Married,1,1,0
5,0.005067567567567568,0.09090909090909091,0.2361111111111111,female,Secondary special education,Cell phones,1,2,0.0625,Another,3,1,0
5,0.04560810810810811,0.1818181818181818,0.055555555555555525,female,Incomplete higher education,Household appliances,0,2,0.05,Married,0,1,0
5,0.12331081081081083,0.2727272727272727,0.013888888888888895,male,Secondary education,Jewelry,0,2,0.075,Another,0,0,1
5,0.03885135135135135,0.2727272727272727,0.16666666666666663,female,Secondary special education,Computers,0,2,0.0625,Another,0,1,0
5,0.028716216216216214,0.2727272727272727,0.13888888888888884,female,Secondary special education,Cell phones,0,2,0.065,Another,0,1,0
5,0.02702702702702703,0.09090909090909091,0.125,female,Secondary special education,Household appliances,0,0,0.075,Another,3,0,0
5,0.07601351351351351,0.2727272727272727,0.09722222222222221,male,Secondary special education,Jewelry,0,2,0.05,Another,1,1,1
5,0.02027027027027027,0.2727272727272727,0.1111111111111111,male,Secondary education,Cell phones,1,0,0.08750000000000001,Another,3,1,0
5,0.0152027027027027,0.09090909090909091,0.375,male,Secondary special education,Furniture,1,2,0.0325,Married,0,1,0
5,0.040540540540540536,0.4545454545454545,0.19444444444444442,female,Higher education,Cell phones,1,2,0.05,Another,1,0,0
5,0.033783783783783786,0.2727272727272727,0.625,female,Secondary education,Construction Materials,1,2,0.0375,Another,1,1,0
5,0.11317567567567569,0.2727272727272727,0.29166666666666663,female,Secondary special education,Cell phones,1,0,0.1125,Unmarried,1,1,1
5,0.0016891891891891893,0.09090909090909091,0.4722222222222222,female,Secondary special education,Cell phones,0,2,0.0625,Another,2,0,0
5,0.10472972972972971,0.2727272727272727,0.13888888888888884,female,Secondary special education,Auto,0,2,0.125,Another,0,1,0
5,0.0,0.09090909090909091,0.06944444444444442,female,Secondary special education,Cell phones,1,2,0.075,Another,2,1,0
5,0.10304054054054054,0.4545454545454545,0.26388888888888884,female,Secondary education,Garden equipment,1,2,0.0375,Another,0,1,0
5,0.025337837837837836,0.21212121212121213,0.125,female,Secondary special education,Household appliances,1,2,0.075,Another,2,1,0
5,0.06587837837837837,0.09090909090909091,0.38888888888888884,female,Secondary special education,Auto,1,2,0.0625,Married,4,1,0
5,0.04222972972972973,0.2727272727272727,0.08333333333333331,male,Secondary education,Cell phones,0,2,0.05,Another,3,0,1
5,0.02364864864864865,0.21212121212121213,0.19444444444444442,male,Higher education,Cell phones,1,2,0.0425,Married,1,1,1
5,0.10979729729729731,0.2727272727272727,0.09722222222222221,female,Secondary special education,Cell phones,0,0,0.1375,Another,1,1,0
5,0.030405405405405407,0.2727272727272727,0.625,male,Secondary special education,Medical services,0,2,0.0375,Married,0,1,0
5,0.08614864864864866,0.2727272727272727,0.5,female,Higher education,Construction Materials,0,2,0.1125,Married,2,1,0
5,0.040540540540540536,0.2727272727272727,0.055555555555555525,female,Secondary special education,Cell phones,0,0,0.0925,Married,0,1,1
6,0.05912162162162162,0.030303030303030304,0.125,male,Higher education,Clothing,1,2,0.2,Another,2,1,0
6,0.08108108108108109,0.21212121212121213,0.41666666666666663,male,Secondary education,Furniture,1,2,0.0375,Married,1,0,0
5,0.006756756756756757,0.1818181818181818,0.15277777777777773,male,Secondary education,Computers,1,2,0.05,Another,2,1,0
5,0.18074324324324326,0.21212121212121213,0.41666666666666663,male,Secondary special education,Auto,1,2,0.07250000000000001,Married,0,1,1
6,0.13175675675675677,0.2727272727272727,0.3055555555555556,male,Higher education,Cosmetics and beauty services,0,0,0.1,Another,1,0,0
6,0.03209459459459459,0.2727272727272727,0.2361111111111111,male,Higher education,Cell phones,0,2,0.05,Married,1,1,1
6,0.010135135135135132,0.09090909090909091,0.5138888888888888,male,Secondary education,Cell phones,0,2,0.0375,Another,0,0,0
6,0.543918918918919,0.2727272727272727,0.2222222222222222,male,Higher education,Clothing,1,2,0.17500000000000002,Another,1,0,0
6,0.10641891891891891,0.09090909090909091,0.5,male,Secondary special education,Windows & Doors,1,2,0.0625,Another,1,0,0
6,0.01858108108108108,0.09090909090909091,0.5,male,Higher education,Auto,0,2,0.08,Married,1,1,0
6,0.42567567567567566,0.6363636363636364,0.18055555555555552,female,Secondary special education,Construction Materials,0,2,0.095,Another,3,1,0
6,0.16385135135135134,0.2727272727272727,0.26388888888888884,male,Higher education,Training,1,0,0.0625,Another,0,1,0
6,0.043918918918918914,0.4545454545454545,0.29166666666666663,male,Secondary special education,Cell phones,1,2,0.0425,Another,2,0,0
6,0.04729729729729729,0.2727272727272727,0.06944444444444442,female,Secondary special education,Cell phones,0,2,0.0625,Married,1,1,0
6,0.05405405405405405,0.09090909090909091,0.15277777777777773,female,Secondary special education,Household appliances,0,0,0.1,Another,1,1,0
6,0.13175675675675677,0.2727272727272727,0.06944444444444442,female,Secondary special education,Computers,0,2,0.055,Another,0,0,0
6,0.08783783783783783,0.09090909090909091,0.16666666666666663,male,Higher education,Clothing,0,1,0.09000000000000001,Another,1,1,0
6,0.11148648648648649,0.36363636363636365,0.13888888888888884,female,Higher education,Tourism,0,2,0.095,Another,1,1,0
6,0.04729729729729729,0.15151515151515152,0.08333333333333331,female,Secondary special education,Household appliances,0,2,0.0625,Another,0,1,0
6,0.016891891891891893,0.0,0.15277777777777773,male,Secondary special education,Cell phones,1,2,0.055,Married,0,1,0
6,0.12162162162162163,0.2727272727272727,0.33333333333333326,female,Secondary special education,Furniture,1,2,0.0625,Married,0,1,0
6,0.04729729729729729,0.06060606060606061,0.13888888888888884,female,Higher education,Household appliances,0,2,0.08,Another,0,1,0
6,0.01351351351351351,0.09090909090909091,0.36111111111111105,male,Secondary special education,Furniture,1,2,0.035,Another,2,1,0
6,0.11824324324324326,0.2727272727272727,0.6388888888888888,male,Secondary special education,Furniture,0,2,0.0425,Unmarried,1,0,0
6,0.40033783783783783,0.6363636363636364,0.1111111111111111,male,Secondary special education,Auto,0,2,0.0625,Married,0,0,0
6,0.08445945945945946,0.4545454545454545,0.1111111111111111,male,Secondary special education,Cell phones,1,2,0.08,Another,1,1,1
6,0.0152027027027027,0.21212121212121213,0.08333333333333331,female,Higher education,Cell phones,0,2,0.125,Unmarried,0,0,1
6,0.16891891891891891,0.2727272727272727,0.25,female,Secondary special education,Household appliances,0,2,0.10750000000000001,Another,1,1,0
6,0.04560810810810811,0.09090909090909091,0.1111111111111111,female,Secondary special education,Cell phones,0,2,0.06,Another,3,0,0
6,0.2533783783783784,0.9999999999999999,0.375,male,Secondary special education,Windows & Doors,1,0,0.05,Another,0,1,0
6,0.025337837837837836,0.2727272727272727,0.3472222222222222,female,Higher education,Household appliances,1,2,0.075,Another,1,1,0
6,0.03716216216216216,0.09090909090909091,0.5972222222222222,male,Secondary education,Furniture,0,2,0.05,Another,3,1,0
6,0.02364864864864865,0.4545454545454545,0.06944444444444442,female,Secondary special education,Household appliances,0,2,0.052500000000000005,Married,0,0,0
6,0.06587837837837837,0.2727272727272727,0.06944444444444442,male,Higher education,Computers,0,2,0.0575,Another,0,0,0
6,0.05912162162162162,0.4545454545454545,0.3472222222222222,female,Secondary special education,Household appliances,1,2,0.08750000000000001,Another,1,0,0
6,0.01351351351351351,0.0,0.15277777777777773,male,Secondary special education,Cell phones,1,2,0.035,Another,2,0,0
6,0.04222972972972973,0.06060606060606061,0.125,male,Secondary education,Cell phones,1,2,0.075,Another,1,1,0
6,0.005067567567567568,0.09090909090909091,0.06944444444444442,female,Secondary special education,Cell phones,0,2,0.0675,Married,1,1,0
6,0.05912162162162162,0.09090909090909091,0.08333333333333331,female,Higher education,Household appliances,0,2,0.05,Married,2,1,0
6,0.2466216216216216,0.2727272727272727,0.26388888888888884,female,Higher education,Computers,0,0,0.17500000000000002,Another,0,1,0
6,0.02702702702702703,0.030303030303030304,0.125,male,Higher education,Computers,0,2,0.1,Married,1,1,0
6,0.025337837837837836,0.09090909090909091,0.33333333333333326,male,Higher education,Household appliances,1,2,0.04,Another,1,1,0
6,0.1554054054054054,0.2727272727272727,0.41666666666666663,male,Higher education,Furniture,0,2,0.0775,Another,1,1,0
6,0.043918918918918914,0.2727272727272727,0.06944444444444442,female,Higher education,Furniture,0,0,0.1,Married,0,1,0
6,0.09966216216216217,0.0,0.02777777777777779,female,Secondary special education,Tourism,0,0,0.075,Married,1,1,1
6,0.028716216216216214,0.09090909090909091,0.09722222222222221,female,Secondary special education,Childen's goods,0,2,0.045,Another,1,1,0
6,0.052364864864864864,0.09090909090909091,0.16666666666666663,male,Secondary special education,Furniture,1,2,0.0375,Another,1,1,0
6,0.07770270270270271,0.24242424242424246,0.09722222222222221,male,Higher education,Fitness,0,2,0.0625,Another,1,0,0
6,0.040540540540540536,0.21212121212121213,0.43055555555555547,male,Secondary special education,Household appliances,0,2,0.055,Unmarried,0,1,0
6,0.02702702702702703,0.2727272727272727,0.6944444444444444,male,Secondary special education,Household appliances,1,2,0.0375,Married,0,1,0
6,0.0945945945945946,0.2727272727272727,0.02777777777777779,male,Secondary special education,Windows & Doors,0,2,0.08750000000000001,Another,1,1,0
6,0.040540540540540536,0.2727272727272727,0.1111111111111111,female,Higher education,Audio & Video,0,2,0.0625,Married,3,1,0
6,0.09966216216216217,0.2727272727272727,0.19444444444444442,female,Secondary special education,Cell phones,0,2,0.075,Married,0,1,0
6,0.10304054054054054,0.6363636363636364,0.09722222222222221,male,Higher education,Cosmetics and beauty services,0,2,0.075,Married,0,0,0
6,0.06925675675675674,0.24242424242424246,0.18055555555555552,male,Higher education,Fitness,0,0,0.1625,Another,2,0,0
6,0.016891891891891893,0.0,0.5277777777777777,male,Secondary special education,Household appliances,0,2,0.07,Another,1,1,0
6,0.0929054054054054,0.4545454545454545,0.48611111111111105,female,Secondary special education,Cell phones,1,2,0.0925,Another,0,0,1
6,0.06081081081081081,0.2727272727272727,0.02777777777777779,male,Secondary special education,Cell phones,0,2,0.0625,Another,1,1,0
6,0.04898648648648648,0.2727272727272727,0.19444444444444442,male,Secondary special education,Cell phones,1,2,0.0625,Married,2,0,0
6,0.06081081081081081,0.2727272727272727,0.13888888888888884,male,Higher education,Cell phones,1,0,0.125,Married,3,0,1
6,0.02702702702702703,0.0,0.04166666666666663,male,Incomplete higher education,Household appliances,0,0,0.10500000000000001,Another,1,1,0
6,0.08445945945945946,0.3939393939393939,0.375,male,Secondary special education,Household appliances,1,2,0.075,Married,1,0,0
6,0.04729729729729729,0.2727272727272727,0.125,male,Secondary special education,Cell phones,1,1,0.0375,Another,2,0,0
6,0.07939189189189189,0.09090909090909091,0.04166666666666663,female,Secondary education,Household appliances,0,2,0.1,Married,2,1,0
6,0.14695945945945946,0.09090909090909091,0.09722222222222221,female,Higher education,Computers,0,1,0.225,Married,1,0,0
6,0.02027027027027027,0.2727272727272727,0.16666666666666663,male,Higher education,Furniture,0,2,0.05,Married,2,1,0
6,0.040540540540540536,0.2727272727272727,0.013888888888888895,male,Secondary education,Cell phones,0,2,0.05,Another,1,1,0
6,0.05405405405405405,0.06060606060606061,0.19444444444444442,male,Secondary education,Furniture,1,2,0.1,Married,1,0,0
6,0.08108108108108109,0.2727272727272727,0.18055555555555552,male,Secondary education,Tourism,1,2,0.075,Another,0,0,0
6,0.06925675675675674,0.6363636363636364,0.5277777777777777,male,Secondary special education,Furniture,0,2,0.065,Another,1,0,0
6,0.125,0.09090909090909091,0.36111111111111105,male,Secondary special education,Household appliances,0,2,0.08750000000000001,Married,1,0,0
